Stations_id;Bezugszeitraum;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr;
      7495;1961-1990;        46;        63;      56.2;      62.2;      56.8;      75.6;      82.6;      69.8;      71.5;      53.3;      58.6;      65.9;      74.4;     789.8;
      7496;1961-1990;        46;      69.8;      61.9;      63.7;        66;      83.8;      99.8;      79.9;      81.9;      56.9;      59.7;      70.9;      76.8;     871.2;
      7497;1961-1990;        46;     110.6;      93.5;       100;      93.8;     106.7;     108.6;      95.9;     103.7;      74.9;      82.8;     112.8;     114.5;    1197.8;
      7498;1961-1990;        46;      55.4;      54.6;      56.3;      63.9;      78.9;      84.6;      71.1;      74.5;      54.1;      55.2;      66.7;      61.5;     776.8;
      7499;1961-1990;        46;      94.8;        71;        86;      69.7;      75.8;      92.2;      88.9;      82.8;      76.8;      72.9;      92.9;     107.6;    1011.3;
      7500;1961-1990;        46;      38.9;      32.1;      38.6;      41.3;      51.6;      64.1;        51;      60.3;      42.2;      36.6;      42.7;      48.4;     547.9;
     10339;1961-1990;        43;      78.5;      67.1;      70.1;      70.6;      83.7;     102.9;      74.6;      87.3;      60.8;      66.5;      79.5;      86.9;     928.5;
     13654;1961-1990;        46;      46.1;        42;      47.6;      56.1;      66.7;      73.8;      70.5;      79.3;      54.8;      47.7;      51.3;      58.4;     694.4;
     13662;1961-1990;        46;      37.1;      32.2;      36.9;        38;      51.1;      59.2;      48.3;      54.8;        41;      33.7;        42;      48.9;     523.2;
     13663;1961-1990;        46;        62;      48.9;      63.9;        54;      67.7;      77.1;      75.7;      69.1;      59.2;      56.1;      65.9;      70.8;     770.5;
     13669;1961-1990;        46;      61.9;        45;        57;      52.9;        63;        77;      69.9;        63;      61.2;        52;      65.1;      72.1;       740;
     13670;1961-1990;        46;      65.4;        49;      62.4;      53.9;      66.5;      78.6;        75;      64.5;      62.7;      54.8;      70.2;      76.1;     779.1;
     13671;1961-1990;        46;     106.8;      77.3;      99.9;        80;      85.7;     103.8;       108;        92;      87.1;        83;     103.8;     118.3;    1145.8;
     13672;1961-1990;        46;      70.4;      62.4;      60.1;      73.6;      88.9;       113;        92;      95.5;      67.2;      57.6;      72.7;      73.3;     926.8;
     13673;1961-1990;        46;      72.2;        62;      67.5;      65.1;      82.4;      96.4;      76.4;      81.3;      57.8;        63;      71.8;      80.3;     876.2;
     13674;1961-1990;        43;      55.9;      53.1;      56.8;      65.5;      79.1;      80.3;      70.9;        72;      54.7;        57;      66.3;      64.3;     775.9;
     13675;1961-1990;        46;      61.9;      45.9;      56.3;      56.6;      65.2;      77.3;      71.5;      68.7;      56.1;      47.2;      62.7;      73.8;     743.2;
     13680;1961-1990;        46;      42.8;      39.5;      42.8;        47;      53.6;      69.4;      53.9;      57.7;      45.1;        44;      52.3;      56.2;     604.4;
     13682;1961-1990;        46;      59.7;      50.7;      59.9;      58.2;      71.5;      73.8;      64.6;      67.8;      53.5;      55.4;      69.2;        75;     759.2;
     13686;1961-1990;        46;      84.8;        65;        79;      68.8;      72.7;        87;      88.7;      85.6;      72.8;        71;      90.7;      94.7;     960.9;
     13687;1961-1990;        46;        68;      45.2;      57.2;      53.1;      55.9;      75.5;      85.2;      72.9;      78.4;      71.9;        84;      79.8;     827.1;
     13688;1961-1990;        46;      33.5;      31.4;      38.1;      51.9;      52.5;      62.9;      51.1;      62.2;        45;      35.2;      38.6;      40.8;     543.3;
     13689;1961-1990;        46;      63.5;      51.6;      62.1;      58.5;      66.9;      82.7;      83.9;      76.1;      60.7;      60.6;      71.3;      71.2;     809.2;
     13691;1961-1990;        46;        70;        58;      66.3;      64.7;        72;      86.2;      84.4;      78.2;      62.6;      65.7;      77.9;      77.9;     863.9;
     13694;1961-1990;        46;     115.9;      96.9;     107.5;     116.6;     145.2;     175.5;       171;       167;       105;      92.6;       113;     120.7;    1526.8;
     13695;1961-1990;        46;     134.9;     112.6;     129.5;     138.3;     169.9;     203.8;     196.4;     191.3;     122.1;     107.4;       128;     142.8;    1777.1;
     13696;1961-1990;        46;      63.6;      47.6;      62.2;      56.4;      62.9;      81.8;      79.5;        67;        65;        57;      69.8;      77.5;     790.2;
     13697;1961-1990;        46;      57.6;        45;        54;      49.1;      61.8;      68.4;      65.2;      61.3;      52.6;        51;      64.1;      66.6;     696.7;
     13698;1961-1990;        46;      66.6;      56.9;      57.7;      66.9;      84.7;      96.5;        81;      79.6;      58.9;      56.7;      68.7;      70.7;     844.9;
     13699;1961-1990;        46;      50.6;        40;      48.5;      49.5;      61.9;      77.1;      66.2;      64.8;      50.4;      42.2;      52.4;        58;     661.5;
     13700;1961-1990;        46;      94.1;      66.8;      85.6;      75.7;      75.4;        96;      94.1;      77.9;      77.8;      75.4;      94.1;     104.9;    1017.9;
     13709;1961-1990;        46;      63.5;      53.7;      65.1;      64.8;      66.1;      72.2;      78.5;        68;      56.4;      57.2;      70.1;      72.3;     787.9;
     13710;1961-1990;        46;      52.9;      47.6;      51.8;      59.3;      87.4;     112.5;      95.5;        99;      66.2;      53.4;        60;        58;     843.7;
     13711;1961-1990;        46;      27.3;        28;      35.4;      52.3;      64.1;      72.1;      55.3;        66;      41.4;      34.3;      35.2;      33.2;     544.5;
     13712;1961-1990;        46;      37.5;      31.2;      33.1;      39.9;      56.3;      62.8;      51.4;      59.7;      43.5;      37.4;      41.6;      49.1;     543.4;
     13713;1961-1990;        46;     135.2;      95.7;     118.6;      89.4;      87.7;     105.5;     111.3;      90.9;     102.1;     101.4;     128.6;     153.7;      1320;
     13714;1961-1990;        46;      54.5;      43.8;      55.2;        55;      66.3;      78.5;        78;        72;        58;      52.5;      60.9;      61.1;     735.8;
     13715;1961-1990;        46;      45.6;      43.4;      46.4;      69.5;      92.4;     114.6;     100.6;     104.2;      72.4;      54.6;      62.2;      49.9;     855.7;
     13716;1961-1990;        46;      77.2;      70.8;      66.1;        75;      94.5;      99.8;      96.2;     100.3;      66.5;      63.1;      80.5;      85.6;     975.5;
     13717;1961-1990;        46;        72;      60.1;      66.7;      60.8;      70.6;      76.7;      76.9;      75.1;      62.1;      66.2;      77.9;        79;       844;
     13774;1961-1990;        46;        44;        40;      45.9;        60;      68.2;      77.9;      68.3;      78.9;      50.2;      44.8;      46.8;      52.9;       678;
     13776;1961-1990;        46;      48.9;      38.9;      47.6;      51.7;      63.2;      74.8;      64.8;      64.8;      48.9;      40.8;      51.8;      59.1;     655.4;
     13777;1961-1990;        46;      43.1;        37;      43.9;      45.3;      52.1;      69.1;        55;      61.8;        42;        38;      45.9;      50.4;     583.5;
     13778;1961-1990;        46;      67.6;      60.7;      64.8;      55.7;      73.7;        75;      61.3;      63.3;        58;      67.9;      80.4;      83.2;     811.5;
     13779;1961-1990;        46;        53;      42.1;      51.1;      55.1;        63;      75.2;      70.1;      67.1;      47.9;      54.2;        63;        60;     701.9;
     13780;1961-1990;        46;      60.4;        53;      55.8;        48;      69.5;      73.1;        71;      65.3;      53.8;      58.6;      68.3;      70.2;       747;
     13781;1961-1990;        46;        81;      65.5;      75.8;      59.9;      66.7;      71.9;      74.9;      67.5;      66.4;      70.9;      86.9;      90.3;     877.7;
     13782;1961-1990;        46;      30.2;      28.1;      34.2;      40.1;      48.1;      56.9;      48.9;      53.3;      36.1;        31;        34;      36.1;     476.9;
     13786;1961-1990;        46;      50.9;      47.2;      47.1;      62.2;      81.9;     105.1;      90.2;      90.8;      66.1;      50.8;        59;        54;     805.4;
     13905;1961-1990;        46;      53.1;      48.2;      57.2;      56.9;      69.1;      75.5;        69;      66.9;      53.2;        57;      66.1;      68.2;     740.4;
     13912;1961-1990;        46;      47.5;      39.8;      48.8;      52.7;      61.1;      73.2;      68.1;        63;      48.5;      50.8;      57.4;      54.6;     665.6;
     13918;1961-1990;        46;      66.2;      51.7;      63.8;      60.4;      65.4;        81;      82.9;      76.5;      62.9;      59.6;      72.6;      72.7;     815.6;
     13919;1961-1990;        46;      62.9;      45.7;        62;      50.4;        62;      75.5;      72.9;      65.2;      60.9;      55.6;      67.9;        73;     753.9;
     13925;1961-1990;        46;      51.5;      48.8;      49.8;      48.8;      64.6;      73.7;      63.6;      63.8;      51.9;      52.7;      62.8;      57.8;     689.9;
     13926;1961-1990;        43;      46.6;      29.5;      40.4;      36.5;      44.1;      61.9;      57.1;      46.4;        43;        36;      45.9;      51.7;       539;
     13933;1961-1990;        46;      75.3;      65.4;      69.4;        62;      77.5;      89.8;      76.2;      75.7;      59.5;      65.4;      75.4;      88.9;     880.6;
     13967;1961-1990;        46;      66.2;      51.7;      63.8;      60.4;      65.4;        81;      82.9;      76.5;      62.9;      59.6;      72.6;      72.7;     815.5;
     13968;1961-1990;        46;        81;      65.5;      75.8;      59.9;      66.7;      71.9;      74.9;      67.5;      66.4;      70.9;        87;      90.3;     877.8;
     13969;1961-1990;        46;        64;      61.4;        59;      66.7;      81.4;      94.1;      74.7;      77.7;      55.3;      53.3;      72.8;      69.1;     829.4;
     13990;1961-1990;        46;      65.1;      57.4;      64.2;      85.6;     117.5;     148.9;     138.3;     146.4;      94.3;      66.2;      75.8;      66.1;    1125.9;
     14001;1961-1990;        46;      62.8;        41;      51.7;        51;      60.9;      75.4;      81.1;      74.5;      65.9;        63;      72.8;      68.8;     768.9;
     14006;1961-1990;        46;      40.5;        39;      38.4;      41.1;      60.9;      60.2;        49;      49.6;      39.1;      42.6;      48.5;      48.5;     557.4;
     14007;1961-1990;        46;      41.9;      38.1;      43.3;      44.3;      61.9;        65;      62.3;      60.3;      45.4;      47.1;      52.7;      50.2;     612.5;
     14008;1961-1990;        46;        36;      37.1;        40;        43;      61.9;        66;      59.9;      61.9;        46;        46;      50.9;      45.1;     593.8;
     14009;1961-1990;        46;      37.1;      35.5;      38.4;      42.4;      64.6;      67.7;      57.9;        59;      44.6;      42.6;      46.4;      44.4;     580.6;
     14010;1961-1990;        46;      57.1;      49.7;        57;      57.9;      68.1;      74.8;      77.7;      73.7;      56.3;      52.8;        65;      63.8;     753.8;
     14011;1961-1990;        46;      69.7;      57.2;      67.3;      62.5;        70;      85.7;        88;      80.3;      64.6;      64.6;      77.3;      78.2;     865.4;
     14013;1961-1990;        46;        41;      39.2;      44.1;      44.9;      62.8;        66;      63.9;        62;      45.9;        46;      53.8;        49;     618.5;
     14014;1961-1990;        46;      43.3;      42.7;      46.3;      46.8;      63.7;      67.1;      64.2;        56;      46.5;      48.9;      57.8;      51.4;     634.9;
     14015;1961-1990;        46;      65.8;      56.7;      62.6;      60.5;      72.4;      81.4;      76.4;      72.5;      60.1;      66.3;      74.5;      73.9;     823.1;
     14016;1961-1990;        46;      34.7;      33.6;      38.4;      40.8;      66.2;      67.2;      63.8;      55.4;      42.8;      42.3;      45.1;      41.4;     571.6;
     14017;1961-1990;        46;      54.3;      50.2;      51.2;      56.4;      77.3;      81.3;        66;      65.1;      57.6;      59.5;      64.2;      66.3;     749.4;
     14018;1961-1990;        46;        34;      36.1;      36.9;      37.9;      63.9;      59.9;        57;        51;        39;      40.9;      44.1;      40.9;     541.7;
     14019;1961-1990;        46;      50.2;      47.5;      49.6;      53.6;      72.4;      76.1;      65.7;      62.2;      52.8;      54.7;      59.7;      59.5;     704.1;
     14020;1961-1990;        46;      41.1;      36.9;      42.9;      46.8;      66.8;      67.9;      67.7;      64.7;      46.9;      51.9;      50.3;        47;     631.1;
     14021;1961-1990;        46;      42.9;      39.9;      45.8;      46.8;      64.8;      67.8;      65.9;      61.8;      47.8;      48.9;        55;      51.8;     639.2;
     14022;1961-1990;        46;      90.9;      75.1;      83.5;      64.1;      78.1;        80;      72.5;      76.9;      68.7;      79.8;      99.2;     103.5;     972.4;
     14023;1961-1990;        46;      80.6;      65.8;        72;      61.5;      65.3;      69.1;      73.8;      68.5;      68.1;      68.8;      89.9;      86.9;     870.2;
     14024;1961-1990;        46;        61;      51.9;      60.6;      52.6;      65.7;      67.8;      64.5;      65.2;      58.6;      63.1;      71.1;      71.9;       754;
     14025;1961-1990;        46;      73.7;      62.1;      70.1;      57.6;      63.7;      74.2;      74.5;      69.6;      62.2;      64.4;      80.6;      82.6;     835.3;
     14026;1961-1990;        46;      93.5;      70.6;      85.8;      70.6;      76.4;      90.9;      90.8;      83.5;      75.7;      73.9;      93.6;     107.2;    1012.5;
     14027;1961-1990;        46;      58.2;      49.3;      56.9;      59.6;        67;      78.7;      69.2;      68.9;      52.5;        58;      67.6;      65.1;     751.1;
     14028;1961-1990;        46;      80.5;      69.8;      74.8;      59.7;      79.9;      84.6;      76.9;      76.7;      67.8;      73.9;      89.6;      95.6;     929.7;
     14029;1961-1990;        46;      42.6;      40.9;      45.7;      46.6;      65.1;      72.7;      61.4;      66.9;      50.2;      50.3;        55;      52.2;     649.5;
     14030;1961-1990;        46;      63.9;      56.7;      61.3;      53.5;      72.4;      74.4;      67.8;      67.7;      56.8;      60.7;      72.3;      74.9;     782.5;
     14031;1961-1990;        46;      80.7;      67.6;      75.5;      62.9;        77;      81.1;      75.1;      75.5;      70.1;      76.9;      89.6;      88.5;     920.4;
     14032;1961-1990;        46;      46.2;      38.3;      48.5;      47.9;      57.4;      69.5;      76.5;      66.7;      49.4;      49.4;      56.3;      52.6;     658.7;
     14033;1961-1990;        46;      67.4;      61.5;        68;        56;      69.7;      76.9;      73.4;      75.7;      63.4;      69.3;      79.1;      77.5;       838;
     14034;1961-1990;        46;        53;        47;      56.9;      50.1;      63.1;      63.9;      61.8;      63.9;      54.9;        60;        65;      59.9;     699.5;
     14035;1961-1990;        46;        38;      36.8;      41.9;      42.9;      58.9;      60.7;      57.9;      52.6;      41.6;      44.9;      49.5;      44.8;     570.6;
     14036;1961-1990;        46;      83.9;      69.9;        77;      61.6;      71.1;      79.1;      77.3;      74.1;      70.1;      75.3;      91.6;      93.1;     924.1;
     14037;1961-1990;        46;      69.8;      56.7;      66.3;        57;      66.1;      68.1;      69.2;      58.8;      62.9;      67.9;      78.1;      74.7;     795.6;
     14038;1961-1990;        46;      40.2;      37.8;      41.4;      42.4;      56.7;      61.4;      53.2;      53.5;      42.6;      45.5;      51.6;      45.5;     571.6;
     14052;1961-1990;        46;      61.5;      56.8;      57.6;      53.3;        72;      74.4;      61.9;      62.5;      55.3;        61;      70.3;      73.8;     760.4;
     14063;1961-1990;        46;      35.4;      31.8;      35.6;      38.3;      51.3;      57.8;      53.5;      51.1;      40.1;      39.7;      46.1;      42.7;     523.3;
     14065;1961-1990;        46;      36.3;      35.4;      39.7;      42.1;      65.7;      64.1;      60.2;      55.8;      41.6;      44.5;        47;      43.4;     575.8;
     14072;1961-1990;        46;      56.8;      48.5;      54.9;      49.7;      63.4;      67.6;      62.3;      63.4;      52.5;      58.4;      66.3;      65.1;     708.9;
     14109;1961-1990;        46;      72.2;      60.1;      65.2;      58.1;      66.1;      71.8;      70.9;      66.1;      63.1;        68;      79.3;      79.4;     820.3;
     14130;1961-1990;        46;      38.5;      35.9;      39.3;      56.2;      59.4;      70.4;      59.7;      74.8;      49.7;      43.2;      43.5;      47.1;     617.7;
     14135;1961-1990;        46;      59.8;      54.1;      60.1;      76.1;       108;       106;      88.8;      92.1;      69.1;      64.2;      71.8;      66.6;     916.7;
     14137;1961-1990;        46;      50.5;      47.4;      49.9;      52.9;      61.4;      75.7;      61.8;        67;      53.9;      48.2;      57.7;      65.7;     692.1;
     14138;1961-1990;        46;      37.9;      33.9;      35.1;        40;      57.6;      63.7;      52.6;      61.7;      41.8;      37.8;      43.1;      49.7;       555;
     14139;1961-1990;        46;      76.3;      68.1;      69.4;        62;        78;      87.5;      80.3;      79.3;      66.8;      71.2;      86.5;      86.2;     911.7;
     14142;1961-1990;        46;      66.7;      49.1;      63.7;      56.3;      66.2;        82;      76.2;      66.9;      63.2;      56.2;      70.8;        78;     795.1;
     14143;1961-1990;        46;      63.5;      48.1;      59.8;        57;      64.7;      82.3;      78.7;      68.4;      62.4;      55.3;      65.9;      74.7;     780.8;
     14144;1961-1990;        46;      64.3;      46.5;      62.6;        56;      64.1;      79.5;      80.5;      66.8;      65.2;      55.9;      67.6;      76.9;     785.9;
     14145;1961-1990;        46;      66.2;      48.9;      63.9;      59.2;      64.7;        83;      81.7;      68.8;      63.7;        58;      69.8;      79.1;       807;
     14146;1961-1990;        46;      70.6;      51.6;      68.8;      60.4;      68.9;      86.5;      79.1;      66.6;      67.7;      60.6;      72.6;      80.9;     834.3;
     14147;1961-1990;        46;      68.7;      50.7;        64;      55.1;      64.2;      81.2;      74.1;      66.1;      65.1;        56;      71.9;        81;       798;
     14148;1961-1990;        46;      63.8;      48.2;      62.9;      52.5;      64.3;      75.8;      73.9;      62.8;      61.3;      54.9;      67.5;      75.5;     763.5;
     14149;1961-1990;        46;      70.1;      51.1;      65.3;        55;      65.2;      78.8;      75.3;      64.8;      65.2;      58.1;      72.9;      83.2;       805;
     14150;1961-1990;        46;      72.2;      53.3;      68.5;      59.3;        70;      84.7;      84.9;      68.8;      71.2;      61.8;      75.4;      84.6;     854.7;
     14151;1961-1990;        46;      59.3;      53.2;      62.6;      56.9;        70;      77.5;      75.1;      67.9;      57.1;        57;      66.9;      69.1;     772.7;
     14152;1961-1990;        46;      67.2;      62.5;      68.6;      66.6;      76.7;      86.5;      77.6;      72.7;        59;      60.6;      75.3;      79.5;     852.7;
     14153;1961-1990;        46;      54.3;      45.1;      58.7;      47.6;      64.1;      72.4;      68.3;      58.7;      53.9;      52.1;      62.7;      64.3;     702.3;
     14154;1961-1990;        46;      72.3;      66.1;      70.4;        64;        69;        73;      75.2;      71.2;      55.1;        59;      79.9;      83.2;     838.3;
     14155;1961-1990;        46;      94.1;        66;      84.8;      70.9;        81;     101.1;        98;      82.7;        79;        78;      94.7;       103;    1033.4;
     14156;1961-1990;        46;      84.1;      59.4;      76.6;      64.9;      76.9;      96.7;      89.6;        76;        72;      69.4;      83.7;      91.6;       941;
     14157;1961-1990;        46;        69;      64.2;      71.6;      67.8;      85.5;      96.8;      87.1;      79.7;      66.6;      67.9;      76.9;      79.9;     913.2;
     14158;1961-1990;        46;        70;      50.3;      68.2;      57.2;      68.8;        85;      81.7;      68.9;      64.1;      59.9;      71.8;      79.2;     825.1;
     14159;1961-1990;        46;      95.7;        69;      86.9;      75.8;      81.9;     104.8;      94.5;      83.6;      81.5;      79.2;      95.9;     105.9;    1054.7;
     14164;1961-1990;        46;      58.1;      46.9;      61.8;      53.1;      67.9;      75.4;        73;      67.1;      56.1;      53.2;      63.9;      66.8;     743.2;
     14165;1961-1990;        46;      57.2;      53.3;      58.1;      58.1;        67;      70.1;      71.9;      69.9;      54.2;      51.9;      64.1;      63.3;     739.1;
     14166;1961-1990;        46;        62;        48;        63;      51.9;      66.8;      77.9;        75;      62.9;      56.1;      54.1;        67;      70.7;     755.5;
     14167;1961-1990;        46;      58.8;      55.2;      61.8;      58.8;      65.6;        72;      72.8;      68.7;      53.8;      55.7;      69.6;      68.8;     761.6;
     14168;1961-1990;        46;      58.1;      54.2;      60.2;        60;      67.2;      66.1;        74;      64.1;      51.1;      53.2;        66;      66.3;     740.6;
     14169;1961-1990;        46;      65.6;      57.5;      64.9;        62;      71.7;        82;      81.6;        79;      63.5;      59.7;      72.9;      74.3;     834.7;
     14170;1961-1990;        46;      86.1;      62.2;      77.1;      68.9;      78.8;      95.1;      99.7;      80.8;      69.1;      66.1;      84.1;        96;       964;
     14171;1961-1990;        46;      80.9;      60.1;      76.9;        71;      78.7;      95.9;      97.6;      75.1;        68;        65;      83.9;      93.8;     946.9;
     14172;1961-1990;        46;      83.9;      60.6;      77.5;      69.4;      71.2;      93.3;      87.7;      71.6;      67.9;      64.7;      80.9;      90.9;     919.6;
     14173;1961-1990;        46;      81.4;      60.3;      74.6;      70.8;      69.8;      90.9;      90.2;      72.8;      67.3;      65.3;      82.1;      90.7;     916.1;
     14174;1961-1990;        46;        65;      48.2;      62.9;      52.3;      66.3;      79.7;      73.9;      62.4;        60;        55;      66.8;      74.2;     766.6;
     14175;1961-1990;        46;      64.1;      48.5;      62.8;      51.7;      64.5;      76.1;      73.7;      62.3;      60.8;      55.1;        68;      75.2;     762.8;
     14176;1961-1990;        46;      65.9;        46;      63.9;        49;      60.7;      74.6;      68.8;      62.2;      63.8;      56.9;      70.5;      78.3;     760.7;
     14177;1961-1990;        46;      60.9;      45.2;        61;      50.3;      61.7;      76.2;      67.9;      59.9;      56.1;      52.9;      64.9;      70.2;     726.9;
     14178;1961-1990;        46;      61.9;        47;      61.8;      50.9;      65.8;      78.1;      70.9;      60.9;      54.1;      51.9;        65;      70.1;     738.5;
     14179;1961-1990;        46;        63;        49;        65;      50.2;        68;        77;      71.9;        61;        55;      52.9;      66.1;        72;       751;
     14180;1961-1990;        46;        66;      50.3;      65.2;      56.1;      68.1;      80.5;      82.2;      71.7;      63.6;      57.1;        70;        76;     806.9;
     14181;1961-1990;        46;     103.3;      72.3;      94.4;      74.3;      81.1;     100.4;     103.2;      86.1;      86.4;      81.2;     101.2;     115.6;    1099.6;
     14182;1961-1990;        46;     101.9;        73;      91.9;      76.5;      79.5;      99.7;      97.6;      81.1;      83.2;      81.7;     102.6;       114;    1082.6;
     14183;1961-1990;        46;       132;      91.8;     112.9;        87;      86.1;       105;       117;        92;     102.9;       102;     130.2;     148.9;    1307.9;
     14184;1961-1990;        46;       114;      81.1;       101;        84;        87;     109.6;       109;        94;      91.9;      90.7;     113.2;     125.3;    1200.9;
     14300;1961-1990;        46;      72.2;      65.6;      73.6;       104;     141.2;     185.8;       169;     167.4;     109.5;      80.4;      85.6;        76;    1330.2;
     14301;1961-1990;        46;      82.8;      68.5;      70.2;      61.8;        85;     100.2;        93;        95;      66.2;      64.1;      76.1;        98;       961;
     14303;1961-1990;        43;        85;      74.7;      86.9;      64.8;      82.1;      85.3;      78.6;        78;      74.5;      84.4;      90.9;      96.6;     981.8;
     14304;1961-1990;        43;        65;      55.1;      61.5;      51.1;      70.5;      73.8;      67.3;        67;        58;      62.6;        74;      77.3;     783.2;
     14305;1961-1990;        43;      70.1;      64.5;      70.3;        59;        68;      74.9;      68.5;        71;      59.5;      67.7;      77.6;      79.7;     830.8;
     14306;1961-1990;        43;        87;      70.7;      75.6;      69.4;      76.3;        73;      77.3;      65.8;      74.3;      78.3;      89.9;      91.3;       929;
     14307;1961-1990;        46;        30;      32.6;      34.9;      38.9;      54.6;      62.2;      55.4;      53.9;      42.3;        38;      44.3;      39.1;     526.4;
     14308;1961-1990;        43;      70.7;      57.7;      65.4;      61.1;      68.4;      83.2;        75;      68.2;        61;      62.4;        80;      78.5;     831.5;
     14309;1961-1990;        43;     103.9;      77.3;      95.2;      77.5;      75.8;      86.5;      92.4;      87.1;      77.8;      86.2;     111.6;     125.7;      1097;
     14310;1961-1990;        43;      87.3;      66.8;      81.8;      71.3;      75.4;      87.6;      87.9;        81;      72.8;      71.9;      88.8;     100.1;     972.8;
     14311;1961-1990;        43;      93.6;        74;      85.3;      66.6;        74;      82.8;      78.2;      75.3;      76.5;      81.1;      98.2;      97.6;     983.2;
     14313;1961-1990;        43;      62.6;      54.3;      62.4;        60;      72.9;      76.7;      87.2;        76;      58.3;      61.2;      69.4;      70.9;     811.8;
     14314;1961-1990;        46;      63.9;      56.5;        60;      54.8;      68.5;      75.8;      68.5;      69.3;        58;      61.5;      71.9;      72.7;     781.4;
     14315;1961-1990;        43;      60.6;      55.3;      63.2;      59.6;      73.4;      71.7;      66.3;      75.9;      60.1;      61.4;      73.2;      68.4;     789.1;
     14316;1961-1990;        43;     108.9;      89.4;      93.9;      75.5;      94.9;        98;      91.1;      81.3;      76.9;      89.5;     108.9;     116.8;    1125.3;
     14317;1961-1990;        43;      59.5;      49.6;      57.7;      57.2;      67.3;      79.7;      70.9;      66.7;      54.6;      61.3;      67.4;      65.9;       758;
     14318;1961-1990;        43;      32.2;      32.8;      37.9;      41.5;      62.4;      62.7;      64.1;      52.4;        42;      42.5;      46.7;      40.5;     557.5;
     14320;1961-1990;        46;        46;      39.4;      46.9;      47.9;      60.9;      64.9;      66.6;      60.5;      48.2;      50.2;      54.9;        51;     637.2;
     14321;1961-1990;        43;      49.6;      48.5;      49.1;        49;        65;      69.2;      60.3;        62;      49.4;      52.2;        61;      60.2;     675.6;
     14322;1961-1990;        43;      96.3;      73.7;      86.9;      69.7;      75.3;      90.6;      86.3;      81.3;      76.9;      72.9;        93;     108.6;    1011.6;
     14323;1961-1990;        43;      77.2;      60.5;      70.5;      62.8;      70.7;      84.7;      86.1;      83.9;      67.8;      65.6;      83.8;      86.8;     900.2;
     14343;1961-1990;        46;      59.7;      55.8;      59.8;      83.9;     100.8;     120.3;      94.7;     101.6;      69.8;        61;      73.5;      63.7;     944.4;
     14350;1961-1990;        46;      58.7;      55.8;      61.8;      82.9;     109.7;     139.7;     127.2;     132.8;      91.9;        64;      71.8;      61.6;    1057.9;
     14351;1961-1990;        46;      72.6;      64.1;      70.5;      99.8;     130.4;     164.9;     153.6;     152.7;     102.1;      76.3;      82.8;      75.4;    1245.2;
     14363;1961-1990;        46;     107.8;        87;      93.6;      86.3;     105.4;     127.8;       129;     115.4;      92.8;      81.2;      92.6;     124.3;      1243;
     14667;1961-1990;        46;        64;      55.2;      60.1;      65.1;      91.9;     110.1;     104.2;       106;      67.1;      59.1;      66.9;        73;     922.6;
     14670;1961-1990;        43;      41.2;      37.1;        39;        42;      65.2;        83;        71;        75;      53.1;      43.3;      44.7;      44.9;     639.7;
     15000;1961-1990;        43;        68;        60;        69;        63;        78;        84;        81;        74;        60;        64;        74;        79;       854;
     15001;1961-1990;        46;      70.2;      51.2;      65.2;        55;      66.1;        80;        76;      65.7;      66.2;        59;        74;      83.3;     811.8;
     15003;1961-1990;        46;      41.2;      27.3;      37.3;      39.2;      50.8;      59.5;        61;      55.8;      47.7;      38.5;      47.6;      47.3;     553.1;
     15009;1961-1990;        46;     105.6;      87.6;      97.4;      72.8;      84.6;        84;      74.1;      81.4;      77.9;      92.4;     114.6;     120.1;    1092.7;
     15011;1961-1990;        46;      70.9;      60.3;      63.7;      64.4;      80.7;      95.1;      75.5;        81;      55.8;      59.1;      70.3;      74.9;     851.6;
     15012;1961-1990;        46;        69;      60.9;      61.1;        62;      78.9;      82.9;      70.9;      71.2;      55.9;      59.8;      67.9;      75.2;     815.7;
     15013;1961-1990;        46;      68.9;        66;      69.3;      80.3;      99.6;      97.7;      79.2;      80.6;      69.1;      69.7;      84.1;      82.3;       947;
     15014;1961-1990;        46;     138.6;     118.3;       126;     118.7;     130.4;     135.3;       121;     125.5;      94.7;     106.2;     143.3;       149;      1507;
     15015;1961-1990;        46;      82.3;      72.4;      73.2;      75.3;      88.8;     109.3;      83.3;        92;      67.3;        71;      82.7;      86.6;     984.2;
     15016;1961-1990;        46;      43.7;      44.1;      46.9;        66;      84.9;      95.7;      75.9;      82.6;      57.8;      48.8;      56.8;      48.7;       752;
     15039;1961-1990;        46;        67;      58.1;      62.4;      55.9;      74.3;      73.9;      65.4;      64.3;      55.6;      62.5;      71.8;      75.3;     786.4;
     15040;1961-1990;        46;      98.1;      82.2;        93;      71.1;      84.1;      88.3;        83;      84.7;      77.1;      88.6;     108.3;     110.9;    1069.4;
     15041;1961-1990;        46;        82;      73.8;      70.4;      70.1;      82.1;      94.8;      83.2;        95;        64;      68.2;      85.3;      88.4;     957.3;
     15045;1961-1990;        46;      63.5;      53.7;      65.1;      64.8;      66.1;      72.2;      78.5;        68;      56.4;      57.2;      70.1;      72.3;     787.9;
     15109;1961-1990;        46;      62.9;      55.8;      53.9;      64.9;      84.8;      99.6;        81;      81.7;      61.9;        55;      64.9;      67.1;     833.6;
